req_id,client_id,job_title,job_category,employment_type,location,priority,openings,bill_rate,pay_rate,open_date,target_close_date,status,recruiter_owner
1700,50,RN - ER,Healthcare,Contract,"Detroit, MI",Medium,3,119.03,87.15,2023-03-30,2023-07-20,Open,24
1701,15,Business Analyst,IT,Contract,"Denver, CO",Medium,7,71.61,55.11,2023-03-30,2023-07-14,Open,2
1702,29,Compliance Officer,Finance,Contract,"Philadelphia, PA",Low,3,108.08,81.74,2023-11-19,2024-01-04,Open,1
1703,6,Pharmacy Tech,Healthcare,Contract-to-Hire,"Boston, MA",Low,10,108.0,82.36,2022-02-18,2022-04-09,Open,25
1704,17,Credit Analyst,Finance,Contract,"Columbus, OH",High,4,81.78,59.9,2022-09-27,2022-11-04,Open,15
1705,6,Network Engineer,IT,Contract,"Portland, OR",Medium,7,126.34,89.88,2022-06-25,2022-08-19,Open,15
1706,6,Pharmacy Tech,Healthcare,Contract-to-Hire,"San Francisco, CA",High,10,50.85,38.9,2023-11-26,2024-01-08,Open,1
1707,8,RN - ICU,Healthcare,Contract,"Miami, FL",High,8,110.03,77.44,2023-11-17,2024-01-26,Filled,18
1708,23,Clinical Data Manager,Pharma,Contract-to-Hire,"Houston, TX",Medium,5,59.7,41.9,2023-11-15,2024-02-22,Open,19
1709,47,Python Developer,IT,Contract,"Los Angeles, CA",Low,1,119.16,84.88,2023-02-10,2023-04-18,Open,14
1710,19,Cloud Architect,IT,Contract,"Seattle, WA",Medium,9,68.92,48.28,2022-04-15,2022-07-04,Open,5
1711,30,Telecom Engineer,Telecom,Contract-to-Hire,"San Francisco, CA",High,2,103.38,72.06,2022-03-18,2022-04-18,Filled,19
1712,12,Pharmacy Tech,Healthcare,Contract,"Philadelphia, PA",Low,6,100.26,70.79,2022-06-25,2022-10-06,Filled,24
1713,39,Risk Analyst,Finance,Contract-to-Hire,"Chicago, IL",High,2,68.71,49.65,2024-04-22,2024-07-30,Closed,6
1714,44,Pharmacy Tech,Healthcare,Contract,"Detroit, MI",High,8,82.67,59.01,2024-02-08,2024-05-05,Closed,18
1715,41,Accounting Manager,Finance,Contract-to-Hire,"San Jose, CA",High,7,82.22,63.53,2023-04-10,2023-07-10,Filled,8
1716,26,Telecom Engineer,Telecom,Permanent,"Los Angeles, CA",Medium,1,0.0,123491.44,2024-03-22,2024-04-22,Filled,18
1717,6,Data Engineer,IT,Contract,"Charlotte, NC",High,7,64.44,47.87,2023-11-22,2024-01-11,Open,1
1718,22,Credit Analyst,Finance,Permanent,"San Jose, CA",Medium,10,0.0,139165.5,2023-12-05,2024-02-06,Open,24
1719,34,.NET Developer,IT,Contract,"Charlotte, NC",Medium,10,55.82,41.14,2023-08-05,2023-10-24,Open,18
1720,35,Clinical Data Manager,Pharma,Contract,"Columbus, OH",High,3,68.82,51.09,2022-10-23,2023-01-30,Open,2
1721,22,Supply Chain Analyst,Logistics,Contract,"Chicago, IL",Medium,10,126.11,94.48,2023-11-10,2024-02-17,Open,17
1722,42,React Developer,IT,Contract,"Newark, NJ",Low,2,73.85,54.69,2023-09-17,2023-12-21,Open,10
1723,29,Business Analyst,IT,Permanent,"Baltimore, MD",Medium,2,0.0,103065.12,2022-02-06,2022-06-04,Open,6
1724,35,Network Engineer,IT,Contract-to-Hire,"Columbus, OH",High,1,85.81,62.45,2024-02-27,2024-06-20,Closed,15
1725,25,Cloud Architect,IT,Contract,"Nashville, TN",Medium,10,127.08,87.22,2023-11-11,2024-02-08,Closed,16
1726,35,RN - ICU,Healthcare,Contract,"Philadelphia, PA",High,3,118.56,87.43,2023-06-02,2023-09-03,Open,17
1727,13,Clinical Data Manager,Pharma,Contract-to-Hire,"Nashville, TN",Low,1,129.54,88.58,2023-06-29,2023-09-07,Filled,21
1728,44,Salesforce Developer,IT,Contract,"Austin, TX",Medium,7,79.49,59.58,2023-11-11,2024-01-26,Closed,11
1729,30,Risk Analyst,Finance,Permanent,"Minneapolis, MN",Medium,9,0.0,67873.68,2022-05-08,2022-06-28,Open,25
1730,22,Accounting Manager,Finance,Contract,"Miami, FL",Low,7,71.47,49.9,2023-02-07,2023-05-06,Open,5
1731,40,Business Analyst,IT,Contract,"Los Angeles, CA",Low,5,64.86,45.7,2023-12-01,2024-03-08,Filled,8
1732,13,Supply Chain Analyst,Logistics,Permanent,"Detroit, MI",Medium,3,0.0,137035.6,2022-04-16,2022-06-28,Open,3
1733,44,Risk Analyst,Finance,Contract,"Newark, NJ",Medium,7,64.93,49.1,2023-05-10,2023-07-01,Open,19
1734,26,Salesforce Developer,IT,Permanent,"Portland, OR",Low,10,0.0,81623.91,2022-08-16,2022-10-28,Open,4
1735,33,Network Engineer,IT,Contract,"McLean, VA",Medium,9,94.79,68.17,2022-01-27,2022-05-19,Open,13
1736,36,Supply Chain Analyst,Logistics,Contract,"Orlando, FL",Medium,5,51.25,36.49,2024-03-02,2024-06-27,Open,1
1737,20,Cybersecurity Analyst,IT,Permanent,"Minneapolis, MN",High,2,0.0,73998.33,2023-06-09,2023-09-20,Filled,20
1738,11,Physical Therapist,Healthcare,Contract,"Charlotte, NC",Medium,1,65.93,50.32,2023-08-19,2023-10-18,Open,12
1739,26,Cybersecurity Analyst,IT,Contract,"San Jose, CA",High,2,57.06,40.48,2022-12-01,2023-02-10,Open,24
1740,24,Salesforce Developer,IT,Permanent,"Philadelphia, PA",High,4,0.0,131457.42,2023-05-03,2023-08-08,Filled,15
1741,21,Supply Chain Analyst,Logistics,Contract,"Los Angeles, CA",High,5,51.28,38.05,2023-12-15,2024-04-05,Open,2
1742,23,Credit Analyst,Finance,Contract,"San Jose, CA",Low,8,86.53,64.17,2023-12-14,2024-03-28,Closed,2
1743,47,Radiologist Technician,Healthcare,Contract,"McLean, VA",Low,9,110.62,75.3,2022-05-13,2022-07-12,Closed,25
1744,26,Business Analyst,IT,Contract,"Columbus, OH",Medium,1,121.21,93.76,2024-04-08,2024-07-01,Open,25
1745,33,Clinical Data Manager,Pharma,Contract-to-Hire,"Denver, CO",High,3,113.38,82.2,2022-10-14,2022-12-21,Filled,23
1746,33,SQL Developer,IT,Contract,"Seattle, WA",Medium,10,128.65,98.97,2023-07-09,2023-10-27,Filled,12
1747,21,Project Engineer,Energy,Permanent,"Miami, FL",Low,2,0.0,86602.45,2022-05-12,2022-07-19,Open,23
1748,22,RN - ER,Healthcare,Contract,"Dallas, TX",Medium,6,60.89,46.59,2022-02-13,2022-04-03,Open,19
1749,15,Financial Analyst,Finance,Contract,"San Jose, CA",Medium,2,126.68,87.8,2024-03-29,2024-06-08,Open,1
1750,22,SQL Developer,IT,Contract-to-Hire,"Nashville, TN",High,2,52.7,36.91,2023-03-12,2023-06-21,Open,10
1751,34,React Developer,IT,Permanent,"Boston, MA",Medium,3,0.0,111268.14,2023-08-24,2023-12-11,Filled,23
1752,15,Actuary,Insurance,Contract-to-Hire,"Denver, CO",Medium,3,85.92,63.9,2024-01-07,2024-03-14,Open,5
1753,33,Business Analyst,IT,Contract,"Houston, TX",High,9,123.54,87.56,2023-06-23,2023-08-19,Open,24
1754,13,Data Engineer,IT,Contract,"Nashville, TN",Medium,10,60.1,44.51,2022-01-08,2022-04-28,Open,2
1755,48,RN - ICU,Healthcare,Contract,"Philadelphia, PA",High,4,120.84,88.45,2022-09-26,2022-12-27,Closed,15
1756,2,Business Analyst,IT,Permanent,"Orlando, FL",High,8,0.0,77379.44,2023-02-18,2023-05-25,Open,6
1757,23,Telecom Engineer,Telecom,Contract-to-Hire,"McLean, VA",Medium,8,87.14,61.52,2023-07-30,2023-11-17,Open,13
1758,37,Data Engineer,IT,Contract,"Miami, FL",Medium,7,76.03,56.4,2024-04-16,2024-08-09,Closed,8
1759,7,Accounting Manager,Finance,Contract-to-Hire,"Portland, OR",Medium,3,54.25,41.6,2023-03-27,2023-05-11,Open,15
1760,14,Risk Analyst,Finance,Contract,"New York, NY",Low,3,85.43,64.22,2023-08-02,2023-11-23,Open,11
1761,12,Salesforce Developer,IT,Contract,"Phoenix, AZ",High,2,96.13,70.82,2022-08-08,2022-10-29,Filled,11
1762,38,Risk Analyst,Finance,Contract,"Columbus, OH",High,6,101.23,71.23,2022-05-28,2022-07-27,Open,23
1763,37,Network Engineer,IT,Permanent,"Columbus, OH",Medium,2,0.0,80238.99,2022-11-12,2023-01-15,Filled,24
1764,30,Financial Analyst,Finance,Contract-to-Hire,"Atlanta, GA",Low,6,67.51,51.36,2022-09-11,2022-10-13,Open,9
1765,50,Clinical Data Manager,Pharma,Contract-to-Hire,"San Francisco, CA",Low,8,98.9,74.42,2023-04-03,2023-07-19,Open,6
1766,12,Clinical Data Manager,Pharma,Contract-to-Hire,"Chicago, IL",Medium,9,55.59,38.11,2023-11-14,2024-02-28,Filled,24
1767,14,DevOps Engineer,IT,Contract-to-Hire,"Los Angeles, CA",Low,4,106.63,81.23,2023-08-17,2023-11-26,Open,5
1768,44,Java Developer,IT,Contract,"Newark, NJ",Low,4,60.78,43.54,2024-03-20,2024-04-25,Open,2
1769,3,Telecom Engineer,Telecom,Contract,"Minneapolis, MN",Low,9,110.88,80.82,2023-04-22,2023-07-27,Closed,15
1770,44,Business Analyst,IT,Contract,"McLean, VA",Medium,3,105.47,79.34,2023-11-15,2024-02-18,Open,21
1771,26,Pharmacy Tech,Healthcare,Contract,"Baltimore, MD",High,5,113.9,87.96,2022-02-11,2022-04-07,Open,8
1772,25,Actuary,Insurance,Contract,"Detroit, MI",Medium,2,115.17,88.16,2022-11-25,2023-01-08,Open,6
1773,47,Cybersecurity Analyst,IT,Permanent,"Houston, TX",Low,3,0.0,132390.48,2022-01-24,2022-03-14,Closed,24
1774,43,Business Analyst,IT,Contract,"Seattle, WA",High,1,57.4,40.17,2023-11-01,2024-02-04,Closed,7
1775,1,Actuary,Insurance,Permanent,"Orlando, FL",Low,8,0.0,96168.83,2022-03-26,2022-05-21,Open,20
1776,10,DevOps Engineer,IT,Contract-to-Hire,"Los Angeles, CA",High,2,53.87,37.44,2022-04-29,2022-06-24,Filled,14
1777,49,LPN,Healthcare,Contract,"Newark, NJ",High,2,54.28,40.2,2023-11-21,2024-01-01,Filled,13
1778,9,DevOps Engineer,IT,Contract,"Dallas, TX",Medium,9,53.35,39.57,2023-04-03,2023-05-20,Filled,8
1779,40,Cybersecurity Analyst,IT,Contract,"Philadelphia, PA",High,9,52.96,39.04,2023-01-25,2023-04-08,Open,22
1780,30,Salesforce Developer,IT,Contract,"Baltimore, MD",High,2,112.13,77.41,2024-03-14,2024-05-19,Open,10
1781,36,Java Developer,IT,Contract-to-Hire,"Charlotte, NC",Medium,3,100.03,69.43,2022-01-09,2022-04-22,Open,20
1782,25,React Developer,IT,Contract,"New York, NY",Medium,7,51.37,39.16,2023-12-19,2024-03-04,Open,24
1783,42,Accounting Manager,Finance,Contract,"Minneapolis, MN",Medium,3,114.43,80.27,2023-08-06,2023-11-20,Closed,16
1784,2,Mechanical Engineer,Manufacturing,Contract,"Los Angeles, CA",Medium,6,68.31,49.55,2022-10-10,2022-12-03,Closed,11
1785,24,Pharmacy Tech,Healthcare,Contract-to-Hire,"New York, NY",High,3,74.56,57.59,2022-01-28,2022-04-01,Open,5
1786,4,Physical Therapist,Healthcare,Contract-to-Hire,"Orlando, FL",Medium,5,59.85,44.37,2022-08-25,2022-12-04,Open,6
1787,40,Radiologist Technician,Healthcare,Contract,"Houston, TX",Low,1,85.45,64.27,2023-03-18,2023-06-10,Filled,8
1788,9,Data Engineer,IT,Contract,"San Jose, CA",Medium,3,92.48,71.63,2022-12-17,2023-02-25,Open,8
1789,46,Compliance Officer,Finance,Contract,"Austin, TX",Medium,8,52.59,36.07,2023-09-23,2023-12-08,Closed,25
1790,29,Financial Analyst,Finance,Contract,"Phoenix, AZ",Medium,10,83.86,63.62,2022-03-08,2022-05-24,Open,12
1791,28,React Developer,IT,Contract,"San Jose, CA",Medium,7,125.66,88.61,2022-05-21,2022-07-22,Open,4
1792,36,Python Developer,IT,Contract,"Miami, FL",High,1,111.53,84.73,2022-05-06,2022-06-09,Filled,18
1793,7,Network Engineer,IT,Contract-to-Hire,"Houston, TX",Medium,9,81.89,61.94,2023-05-16,2023-07-05,Open,18
1794,34,Java Developer,IT,Contract,"Denver, CO",Low,1,114.99,85.9,2022-04-20,2022-06-07,Open,11
1795,4,Compliance Officer,Finance,Contract-to-Hire,"Philadelphia, PA",High,1,56.75,41.47,2023-04-09,2023-05-22,Filled,23
1796,22,Network Engineer,IT,Contract,"Atlanta, GA",Medium,8,127.5,97.07,2023-01-05,2023-04-12,Open,7
1797,26,Project Engineer,Energy,Contract,"Austin, TX",High,6,59.14,41.38,2023-08-02,2023-10-26,Closed,17
1798,23,Risk Analyst,Finance,Contract-to-Hire,"Seattle, WA",High,2,84.07,60.78,2023-05-24,2023-06-26,Closed,1
1799,13,SQL Developer,IT,Contract,"Denver, CO",Medium,7,98.56,68.56,2022-09-18,2022-12-12,Open,3
1800,38,Business Analyst,IT,Contract,"Portland, OR",High,1,91.97,70.18,2023-05-02,2023-06-03,Open,13
1801,28,RN - ER,Healthcare,Contract,"Detroit, MI",High,1,74.85,53.37,2022-01-26,2022-03-05,Filled,19
1802,43,Physical Therapist,Healthcare,Contract-to-Hire,"Austin, TX",Medium,10,59.95,42.28,2024-02-06,2024-05-29,Open,18
1803,36,Credit Analyst,Finance,Contract,"Portland, OR",Medium,10,115.64,85.14,2023-12-26,2024-04-14,Open,11
1804,43,Network Engineer,IT,Contract,"Seattle, WA",Low,1,75.33,52.52,2023-09-18,2024-01-03,Closed,10
1805,39,Financial Analyst,Finance,Contract-to-Hire,"Phoenix, AZ",High,2,124.34,89.46,2023-06-26,2023-09-27,Open,15
1806,29,Clinical Data Manager,Pharma,Contract,"Columbus, OH",High,7,115.09,82.66,2024-02-07,2024-04-14,Filled,4
1807,14,Data Engineer,IT,Contract-to-Hire,"Orlando, FL",High,4,72.93,49.95,2023-08-08,2023-10-11,Open,25
1808,28,SQL Developer,IT,Contract,"Miami, FL",Low,5,66.87,50.08,2023-11-17,2024-03-01,Closed,19
1809,8,Actuary,Insurance,Permanent,"Austin, TX",High,7,0.0,98455.1,2022-03-10,2022-05-12,Open,1
1810,30,Cybersecurity Analyst,IT,Contract,"Columbus, OH",High,7,91.25,69.53,2022-06-25,2022-08-07,Open,6
1811,43,Risk Analyst,Finance,Contract,"Seattle, WA",High,4,100.47,74.96,2022-04-08,2022-07-16,Open,22
1812,49,Compliance Officer,Finance,Permanent,"Phoenix, AZ",Medium,3,0.0,107867.18,2023-06-01,2023-09-13,Open,3
1813,2,LPN,Healthcare,Permanent,"Detroit, MI",Low,1,0.0,102773.71,2022-10-24,2023-02-15,Open,18
1814,26,Actuary,Insurance,Contract,"Baltimore, MD",Medium,9,74.33,51.57,2022-05-04,2022-07-30,Closed,24
1815,15,Actuary,Insurance,Permanent,"Miami, FL",High,9,0.0,138714.2,2023-01-18,2023-04-14,Open,2
1816,2,Project Engineer,Energy,Contract,"Charlotte, NC",High,3,93.21,67.29,2023-04-30,2023-08-23,Open,13
1817,6,Clinical Data Manager,Pharma,Contract,"Nashville, TN",High,9,97.65,67.3,2023-11-16,2023-12-26,Filled,22
1818,38,Mechanical Engineer,Manufacturing,Contract,"Philadelphia, PA",High,8,113.32,83.86,2023-07-28,2023-10-30,Filled,19
1819,31,Risk Analyst,Finance,Contract,"Chicago, IL",Medium,2,71.37,52.73,2024-01-01,2024-02-15,Closed,14
1820,23,DevOps Engineer,IT,Contract-to-Hire,"Nashville, TN",Medium,5,53.52,41.21,2022-09-12,2022-11-03,Closed,18
1821,22,Network Engineer,IT,Contract-to-Hire,"Denver, CO",Medium,3,78.32,59.36,2023-08-18,2023-12-10,Open,21
1822,39,Python Developer,IT,Contract-to-Hire,"Phoenix, AZ",Low,4,106.16,75.19,2023-01-21,2023-04-10,Open,20
1823,2,RN - ER,Healthcare,Contract,"Houston, TX",High,9,86.24,61.34,2023-03-31,2023-05-01,Open,4
1824,10,RN - ICU,Healthcare,Contract,"Baltimore, MD",Medium,5,128.5,91.95,2022-09-06,2022-12-25,Closed,18
1825,1,Data Engineer,IT,Permanent,"Baltimore, MD",Low,7,0.0,137574.59,2022-08-16,2022-10-19,Closed,23
1826,15,Medical Coder,Healthcare,Permanent,"Philadelphia, PA",Medium,8,0.0,68081.6,2022-05-21,2022-07-23,Open,25
1827,29,Medical Coder,Healthcare,Permanent,"Philadelphia, PA",High,2,0.0,108181.27,2022-01-23,2022-05-12,Open,3
1828,8,Cybersecurity Analyst,IT,Permanent,"Newark, NJ",Low,3,0.0,132204.48,2022-09-12,2022-11-26,Open,23
1829,7,RN - ER,Healthcare,Contract,"Austin, TX",High,1,67.07,50.43,2022-12-16,2023-02-07,Open,11
1830,33,Pharmacy Tech,Healthcare,Contract,"Portland, OR",Medium,5,82.05,62.19,2022-01-23,2022-03-15,Open,16
1831,17,Data Engineer,IT,Contract,"Nashville, TN",Medium,5,99.3,71.78,2022-02-02,2022-03-28,Open,19
1832,26,RN - ER,Healthcare,Contract,"Newark, NJ",High,5,87.6,66.05,2022-03-08,2022-06-12,Closed,18
1833,49,Clinical Data Manager,Pharma,Permanent,"Columbus, OH",Medium,8,0.0,112286.52,2023-07-09,2023-08-08,Closed,5
1834,18,DevOps Engineer,IT,Contract,"San Jose, CA",Medium,10,85.43,61.63,2024-03-17,2024-05-14,Open,13
1835,25,Financial Analyst,Finance,Contract,"Columbus, OH",Low,7,93.67,69.47,2023-09-25,2023-11-25,Closed,18
1836,20,LPN,Healthcare,Permanent,"Atlanta, GA",Medium,6,0.0,93587.18,2023-12-07,2024-01-17,Closed,9
1837,43,SQL Developer,IT,Contract,"Newark, NJ",High,1,58.85,43.63,2023-09-06,2023-12-31,Filled,12
1838,45,Network Engineer,IT,Contract-to-Hire,"San Jose, CA",High,7,121.13,82.91,2022-03-14,2022-06-12,Open,8
1839,39,Mechanical Engineer,Manufacturing,Permanent,"Columbus, OH",High,7,0.0,121452.97,2024-04-06,2024-06-25,Open,8
1840,46,RN - ER,Healthcare,Contract,"Charlotte, NC",High,7,58.0,42.8,2023-01-17,2023-05-03,Filled,1
1841,2,Python Developer,IT,Permanent,"Detroit, MI",Medium,9,0.0,114204.8,2022-11-05,2022-12-22,Closed,9
1842,4,Salesforce Developer,IT,Contract,"Minneapolis, MN",Low,7,123.64,96.42,2022-10-08,2023-01-17,Filled,16
1843,4,RN - ER,Healthcare,Contract,"Austin, TX",Medium,7,113.13,79.89,2024-04-19,2024-06-27,Open,16
1844,29,Credit Analyst,Finance,Contract,"Denver, CO",Medium,4,93.0,63.51,2024-03-12,2024-05-20,Open,17
1845,39,Project Engineer,Energy,Contract,"McLean, VA",Medium,3,84.01,59.16,2022-09-22,2022-12-12,Open,25
1846,22,RN - ER,Healthcare,Contract,"Charlotte, NC",Medium,4,54.34,39.11,2023-09-11,2023-12-27,Open,1
1847,44,Compliance Officer,Finance,Contract-to-Hire,"San Francisco, CA",High,8,62.82,43.89,2022-06-05,2022-08-11,Filled,16
1848,43,Compliance Officer,Finance,Contract-to-Hire,"Charlotte, NC",Medium,1,74.85,51.9,2023-09-20,2023-10-28,Open,3
1849,18,Salesforce Developer,IT,Contract,"Miami, FL",Low,9,57.38,44.24,2024-04-14,2024-06-15,Filled,2
1850,49,Java Developer,IT,Permanent,"Orlando, FL",Medium,8,0.0,66126.05,2023-08-26,2023-11-30,Filled,18
1851,13,Data Engineer,IT,Contract,"McLean, VA",Medium,8,63.83,47.21,2023-03-31,2023-05-01,Open,23
1852,17,RN - ER,Healthcare,Contract,"Los Angeles, CA",High,1,101.09,73.04,2024-01-18,2024-03-02,Open,17
1853,15,Cloud Architect,IT,Contract-to-Hire,"Portland, OR",Low,1,77.37,55.94,2023-08-26,2023-11-13,Filled,18
1854,41,Business Analyst,IT,Contract,"Miami, FL",High,2,79.48,56.15,2022-06-29,2022-09-06,Closed,23
1855,15,Credit Analyst,Finance,Permanent,"Seattle, WA",High,1,0.0,89322.42,2023-01-06,2023-03-11,Filled,9
1856,42,React Developer,IT,Contract,"Newark, NJ",High,2,72.82,52.92,2022-05-30,2022-07-24,Open,7
1857,46,Data Engineer,IT,Contract-to-Hire,"Baltimore, MD",Low,2,72.84,53.44,2024-01-25,2024-04-26,Filled,15
1858,50,Telecom Engineer,Telecom,Contract-to-Hire,"Atlanta, GA",High,8,111.13,78.27,2023-10-23,2024-02-12,Open,1
1859,36,Cybersecurity Analyst,IT,Permanent,"San Francisco, CA",Medium,6,0.0,93463.02,2024-04-19,2024-05-28,Open,21
1860,4,Pharmacy Tech,Healthcare,Contract,"Chicago, IL",Medium,6,98.54,70.82,2024-04-26,2024-05-31,Open,2
1861,39,RN - ICU,Healthcare,Contract,"Los Angeles, CA",High,6,76.0,55.82,2022-10-01,2023-01-18,Open,10
1862,3,Java Developer,IT,Contract,"Boston, MA",Low,5,91.18,68.52,2023-03-28,2023-06-26,Closed,3
1863,28,Mechanical Engineer,Manufacturing,Contract,"Seattle, WA",Medium,5,129.11,91.4,2023-11-18,2024-02-02,Filled,2
1864,35,Mechanical Engineer,Manufacturing,Contract,"Portland, OR",Low,10,115.56,88.74,2022-03-09,2022-06-07,Open,15
1865,36,Compliance Officer,Finance,Contract,"Baltimore, MD",Medium,4,51.25,38.37,2024-03-30,2024-07-23,Closed,4
1866,35,Data Engineer,IT,Contract-to-Hire,"Seattle, WA",Low,10,126.83,92.74,2023-07-06,2023-09-23,Closed,14
1867,34,Clinical Data Manager,Pharma,Permanent,"Baltimore, MD",High,5,0.0,123230.84,2023-12-09,2024-03-24,Open,16
1868,45,Clinical Data Manager,Pharma,Contract,"Denver, CO",Medium,7,117.0,80.78,2023-11-29,2024-01-15,Open,2
1869,6,Project Engineer,Energy,Permanent,"Boston, MA",High,5,0.0,105533.53,2023-12-29,2024-02-29,Open,7
1870,36,Mechanical Engineer,Manufacturing,Contract,"Chicago, IL",High,3,97.39,67.81,2022-09-01,2022-12-12,Open,21
1871,36,Risk Analyst,Finance,Contract-to-Hire,"San Francisco, CA",High,9,52.41,40.46,2023-08-04,2023-09-29,Closed,2
1872,37,Compliance Officer,Finance,Permanent,"San Francisco, CA",High,2,0.0,134309.23,2022-05-30,2022-07-14,Open,6
1873,12,Network Engineer,IT,Contract,"Boston, MA",Medium,2,51.3,38.43,2023-04-18,2023-07-12,Open,1
1874,41,Medical Coder,Healthcare,Permanent,"Columbus, OH",Medium,7,0.0,115360.48,2024-04-01,2024-07-26,Open,1
1875,6,Pharmacy Tech,Healthcare,Contract,"Houston, TX",High,9,65.15,46.8,2022-10-23,2022-11-29,Open,11
1876,16,Financial Analyst,Finance,Contract,"Orlando, FL",Low,3,97.17,73.41,2022-10-10,2023-01-01,Open,11
1877,27,React Developer,IT,Permanent,"Minneapolis, MN",High,1,0.0,88729.42,2024-03-20,2024-05-01,Open,24
1878,2,Credit Analyst,Finance,Contract-to-Hire,"San Francisco, CA",Medium,6,116.82,84.16,2022-01-04,2022-03-22,Closed,13
1879,5,LPN,Healthcare,Contract,"Philadelphia, PA",Medium,7,51.56,38.61,2023-03-20,2023-07-13,Open,3
1880,1,.NET Developer,IT,Contract-to-Hire,"Houston, TX",High,5,123.29,87.52,2023-12-27,2024-02-06,Open,15
1881,21,Pharmacy Tech,Healthcare,Contract,"Detroit, MI",Medium,1,81.91,62.4,2022-10-03,2023-01-20,Closed,20
1882,24,Java Developer,IT,Permanent,"Philadelphia, PA",High,5,0.0,122015.66,2023-03-06,2023-06-14,Closed,5
1883,35,RN - ICU,Healthcare,Permanent,"Boston, MA",Low,8,0.0,107345.13,2022-06-13,2022-08-31,Open,17
1884,35,Network Engineer,IT,Contract-to-Hire,"Nashville, TN",Medium,9,94.64,69.28,2023-08-03,2023-09-17,Filled,20
1885,24,.NET Developer,IT,Contract,"San Francisco, CA",High,10,79.68,58.89,2023-01-07,2023-04-05,Filled,13
1886,45,Java Developer,IT,Permanent,"Austin, TX",Medium,6,0.0,82756.07,2022-03-31,2022-05-16,Filled,21
1887,37,Medical Coder,Healthcare,Permanent,"San Francisco, CA",Medium,2,0.0,127327.78,2023-01-25,2023-02-25,Closed,1
1888,37,Credit Analyst,Finance,Contract,"Denver, CO",Low,6,124.76,96.57,2023-01-05,2023-03-18,Open,15
1889,30,Physical Therapist,Healthcare,Contract,"Los Angeles, CA",Medium,10,106.49,79.56,2023-05-15,2023-07-21,Open,3
1890,35,DevOps Engineer,IT,Permanent,"Houston, TX",Medium,3,0.0,75849.01,2023-09-16,2023-12-30,Filled,9
1891,11,Salesforce Developer,IT,Contract,"Miami, FL",Medium,1,98.25,71.5,2023-08-25,2023-10-03,Open,24
1892,24,Accounting Manager,Finance,Contract,"Columbus, OH",Medium,6,123.3,85.14,2022-12-21,2023-04-17,Filled,2
1893,28,SQL Developer,IT,Permanent,"Detroit, MI",Medium,8,0.0,74481.43,2022-05-25,2022-07-10,Open,23
1894,2,Clinical Data Manager,Pharma,Contract,"Portland, OR",Medium,1,55.07,39.65,2022-12-17,2023-03-09,Filled,6
1895,9,Cybersecurity Analyst,IT,Contract,"San Francisco, CA",Low,10,117.81,85.65,2023-05-31,2023-07-20,Open,24
1896,18,Telecom Engineer,Telecom,Contract,"Nashville, TN",High,3,54.67,39.83,2024-04-16,2024-07-21,Open,23
1897,16,LPN,Healthcare,Contract,"Boston, MA",High,8,60.9,43.97,2023-07-10,2023-09-25,Open,2
1898,23,Project Engineer,Energy,Permanent,"Baltimore, MD",High,10,0.0,113111.03,2022-03-02,2022-04-12,Open,1
1899,12,Radiologist Technician,Healthcare,Contract-to-Hire,"Minneapolis, MN",High,7,120.87,83.51,2022-03-30,2022-06-08,Open,24
1900,3,Telecom Engineer,Telecom,Contract,"Denver, CO",High,4,68.19,51.94,2022-02-24,2022-06-06,Open,2
