activity_id,recruiter_id,activity_date,calls_made,emails_sent,submissions,interviews_scheduled,placements
9212,24,2023-06-26,18,66,5,0,1
9213,24,2022-12-26,30,31,6,4,0
9214,24,2023-02-13,40,69,1,3,2
9215,24,2023-09-18,10,29,6,5,2
9216,24,2022-09-26,36,33,4,3,2
9217,24,2022-02-14,11,55,4,3,0
9218,24,2023-04-24,10,29,4,5,2
9219,24,2022-04-18,36,23,1,1,2
9220,24,2022-12-05,44,59,5,5,0
9221,24,2023-06-19,11,37,5,3,1
9222,24,2022-09-19,11,31,6,5,0
9223,24,2023-12-25,14,34,6,2,1
9224,24,2024-03-18,14,32,5,1,2
9225,24,2022-11-14,22,66,1,2,2
9226,24,2024-01-22,35,65,7,2,1
9227,24,2024-02-26,42,61,2,5,1
9228,24,2022-01-17,14,29,2,5,0
9229,24,2024-01-15,32,50,1,5,1
9230,24,2024-03-04,45,23,0,5,2
9231,24,2024-01-15,38,34,1,4,1
9232,24,2023-12-04,44,66,6,3,2
9233,24,2023-02-20,23,55,7,5,2
9234,24,2023-01-09,10,25,2,5,2
9235,24,2022-10-10,24,70,4,1,2
9236,24,2022-10-17,11,45,2,3,2
9237,24,2023-07-24,29,54,0,5,1
9238,24,2022-07-25,14,35,0,4,0
9239,24,2022-12-05,44,34,8,3,0
9240,25,2022-01-24,45,30,2,5,0
9241,25,2023-12-25,34,42,6,4,1
9242,25,2023-08-14,32,51,6,5,1
9243,25,2023-11-13,29,23,4,1,1
9244,25,2024-05-27,20,23,7,3,2
9245,25,2022-12-05,12,34,1,4,0
9246,25,2023-04-24,23,53,3,0,1
9247,25,2023-02-20,34,29,2,4,2
9248,25,2023-10-30,36,35,1,4,1
9249,25,2024-03-04,21,68,4,3,0
9250,25,2023-09-18,16,61,7,2,0
9251,25,2023-05-15,13,34,5,4,2
9252,25,2023-09-11,27,65,4,0,1
9253,25,2024-01-29,31,52,1,1,2
9254,25,2022-05-09,28,31,2,2,0
9255,25,2023-09-18,35,54,2,1,0
9256,25,2024-05-13,28,69,2,5,1
9257,25,2023-08-07,13,53,3,5,2
9258,25,2024-06-03,26,50,6,1,1
9259,25,2022-08-08,33,27,7,5,2
9260,25,2023-02-13,39,55,4,2,1
9261,25,2023-02-20,14,31,1,2,2
9262,25,2023-04-03,40,24,8,5,1
9263,25,2023-07-31,44,68,5,3,0
9264,25,2023-07-03,32,68,5,2,1
9265,25,2023-01-09,34,22,0,0,2
9266,25,2023-02-13,25,32,3,0,2
9267,25,2024-04-08,28,22,2,0,1
9268,25,2023-08-07,24,23,6,3,0
9269,25,2024-05-20,37,44,0,2,1
9270,25,2024-02-26,36,56,2,5,1
9271,25,2023-04-17,27,31,3,2,1
9272,25,2024-04-01,17,64,6,2,2
9273,25,2022-01-10,22,39,1,5,1
9274,25,2024-04-08,12,20,8,4,1
9275,25,2022-01-03,19,32,6,3,2
9276,25,2023-08-28,28,24,2,3,0
9277,25,2023-08-14,42,36,8,3,0
9278,25,2023-05-01,39,26,0,5,1
9279,25,2022-08-08,43,40,1,3,1
9280,25,2024-01-29,10,68,8,3,1
9281,25,2022-03-28,44,20,6,3,0
9282,25,2023-07-10,42,59,2,4,0
9283,25,2024-05-06,18,24,0,3,1
9284,25,2022-01-17,23,44,0,1,0
9285,25,2023-07-31,33,33,4,1,0
9286,25,2022-08-15,29,55,3,5,1
9287,25,2022-11-21,20,47,3,3,0
9288,25,2024-03-11,11,22,0,3,2
9289,25,2022-05-02,30,47,0,4,1
9290,25,2023-07-03,11,26,2,5,2
9291,25,2023-12-18,36,42,7,0,2
9292,25,2023-10-09,28,49,0,2,0
9293,25,2024-01-22,15,26,6,1,2
9294,25,2024-05-13,21,28,3,5,0
9295,25,2024-02-05,18,65,1,5,2
9296,25,2023-10-16,16,55,1,2,0
9297,25,2024-01-08,42,22,4,1,0
9298,25,2024-04-29,29,20,8,5,1
9299,25,2024-05-27,41,37,7,1,0
9300,25,2023-01-30,35,70,1,3,2
9301,25,2023-10-16,37,26,3,3,0
9302,25,2022-05-16,29,49,5,3,0
9303,25,2023-06-26,32,56,4,1,1
9304,25,2023-05-22,10,57,3,1,2
9305,25,2022-10-17,21,34,5,5,2
9306,25,2022-01-31,35,39,3,3,2
9307,25,2023-06-19,29,68,1,0,2
9308,25,2024-04-22,40,26,8,4,2
9309,25,2023-12-04,11,43,4,0,2
9310,25,2023-08-21,19,61,2,1,0
9311,25,2023-04-24,27,33,3,5,2
9312,25,2023-01-16,38,70,0,0,1
9313,25,2022-02-21,10,51,8,0,0
9314,25,2023-07-03,11,45,0,3,0
9315,25,2023-02-13,44,21,7,0,2
9316,25,2024-05-27,32,23,0,0,1
9317,25,2024-01-29,39,26,5,4,2
9318,25,2024-04-29,30,41,1,4,0
9319,25,2022-02-21,19,23,7,3,0
9320,25,2023-12-11,40,57,7,4,0
9321,25,2024-02-19,13,21,1,0,2
9322,25,2023-09-18,30,45,5,4,0
9323,25,2023-07-24,44,41,2,0,0
9324,25,2024-05-20,36,42,6,4,0
9325,25,2024-02-12,44,46,4,5,0
9326,25,2022-01-31,21,31,7,4,0
9327,25,2022-08-29,29,28,1,2,2
9328,25,2023-10-23,33,66,3,5,1
9329,25,2022-12-19,28,39,2,4,1
9330,25,2023-01-30,33,23,8,5,1
9331,25,2022-10-24,42,62,3,2,0
9332,25,2024-04-15,27,45,1,1,1
9333,25,2023-04-10,25,39,3,3,2
9334,25,2023-09-18,35,20,2,4,0
9335,25,2023-03-20,10,56,6,3,1
9336,25,2024-01-08,16,68,2,3,0
9337,25,2023-01-09,39,22,8,4,2
9338,25,2022-04-18,43,70,3,5,2
9339,25,2023-07-17,22,59,8,4,1
9340,25,2022-05-23,14,33,3,4,1
9341,25,2022-10-03,10,70,0,1,0
9342,25,2022-05-09,29,35,0,4,2
9343,25,2024-03-11,29,28,4,0,2
9344,25,2023-05-08,32,59,8,5,2
9345,25,2022-04-04,27,20,3,4,2
9346,25,2022-11-07,13,20,4,1,0
9347,25,2022-07-11,23,42,6,3,0
9348,25,2023-12-04,14,42,4,3,0
9349,25,2022-09-05,29,67,8,5,2
9350,25,2023-05-15,21,51,5,4,0
9351,25,2023-05-08,42,66,3,2,1
9352,25,2024-01-22,35,67,3,1,0
9353,25,2022-04-25,40,35,5,0,1
9354,25,2023-11-27,13,68,2,4,1
9355,25,2023-07-03,26,45,7,4,0
9356,25,2023-01-16,16,49,7,3,2
9357,25,2023-07-03,30,51,6,4,0
9358,25,2022-07-04,18,61,5,1,1
9359,25,2023-07-17,27,66,7,1,2
9360,25,2022-06-13,16,33,1,0,0
9361,25,2023-04-24,22,26,4,4,2
9362,25,2023-10-16,21,44,2,4,2
9363,25,2022-09-05,24,55,3,5,2
9364,25,2022-04-18,38,27,0,4,0
9365,25,2023-08-28,45,61,0,1,0
9366,25,2024-04-08,32,53,6,4,2
9367,25,2022-01-17,10,56,0,4,0
9368,25,2023-11-20,39,60,1,1,2
9369,25,2024-06-10,33,62,2,5,1
9370,25,2023-09-18,27,30,1,5,1
9371,25,2022-05-02,15,29,1,3,1
9372,25,2022-05-16,35,52,0,2,0
9373,25,2022-11-07,25,69,3,2,1
9374,25,2022-11-07,42,21,4,5,0
9375,25,2022-07-25,45,70,1,1,1
9376,25,2022-03-07,30,37,0,3,1
9377,25,2023-12-11,28,22,4,4,1
9378,25,2022-08-15,23,39,3,3,0
9379,25,2022-02-21,38,45,1,0,0
9380,25,2023-01-09,33,32,7,1,1
9381,25,2022-04-04,41,40,8,3,0
9382,25,2024-01-08,22,32,1,4,0
9383,25,2023-09-04,14,25,0,3,2
9384,25,2022-10-24,19,54,3,4,0
9385,25,2022-08-08,29,21,3,3,2
9386,25,2022-02-14,10,40,5,2,1
9387,25,2024-01-29,31,39,4,1,2
9388,25,2024-04-22,18,59,8,2,0
9389,25,2023-05-29,24,40,0,3,0
9390,25,2023-01-30,26,26,1,4,0
9391,25,2023-07-17,27,56,8,3,2
9392,25,2022-04-11,19,24,0,3,2
9393,25,2023-08-21,43,40,2,3,2
9394,25,2023-10-16,41,50,1,5,0
9395,25,2023-11-06,43,45,1,1,2
9396,25,2024-01-01,42,45,3,1,1
9397,25,2022-11-21,17,50,3,3,2
9398,25,2022-12-12,29,23,3,1,2
9399,25,2022-03-07,27,31,1,2,1
9400,25,2023-12-04,23,64,6,2,2
9401,25,2022-06-13,23,33,4,5,2
9402,25,2022-02-21,35,58,4,1,2
9403,25,2022-10-31,23,52,3,3,1
9404,25,2022-09-19,35,40,6,2,0
9405,25,2022-04-04,34,58,1,2,1
9406,25,2022-05-16,36,55,2,3,0
9407,25,2022-03-14,16,28,4,2,2
9408,25,2024-02-19,36,23,4,1,1
9409,25,2023-01-09,19,39,5,3,0
9410,25,2022-06-27,33,58,5,3,2
9411,25,2024-06-24,13,25,5,3,0
9412,25,2022-08-15,12,56,2,1,1
9413,25,2024-04-01,37,41,4,0,0
9414,25,2022-05-23,29,32,6,4,1
9415,25,2023-09-25,27,31,8,4,2
9416,25,2022-12-12,21,37,2,1,2
9417,25,2023-04-03,30,41,7,3,0
9418,25,2024-01-29,17,46,4,0,0
9419,25,2022-06-13,26,39,0,2,0
9420,25,2022-04-04,36,66,5,1,1
9421,25,2023-07-03,10,28,6,2,1
9422,25,2024-06-24,26,60,2,4,2
9423,25,2024-03-25,19,54,1,5,1
9424,25,2023-01-02,25,62,2,1,0
9425,25,2022-04-04,29,26,6,4,2
9426,25,2023-01-23,21,68,1,3,1
9427,25,2023-06-19,32,51,0,2,2
9428,25,2022-10-17,23,70,1,0,1
9429,25,2024-05-06,42,56,8,3,1
9430,25,2023-06-12,29,27,6,1,0
9431,25,2023-08-07,25,64,8,3,0
9432,25,2024-05-13,33,59,2,3,0
9433,25,2023-07-10,40,29,8,4,1
9434,25,2023-05-15,26,70,5,4,0
9435,25,2022-04-11,45,44,6,1,1
9436,25,2022-08-15,33,68,0,3,1
9437,25,2022-09-26,28,31,4,1,2
9438,25,2022-08-22,42,69,0,4,1
9439,25,2023-03-06,42,35,4,2,0
9440,25,2022-11-14,13,29,0,2,2
9441,25,2024-03-11,35,44,2,2,2
9442,25,2022-08-01,25,52,1,3,2
9443,25,2023-10-23,30,21,8,3,0
9444,25,2022-02-28,43,33,0,4,0
9445,25,2023-09-18,35,60,3,0,2
9446,25,2024-03-18,11,45,5,2,2
9447,25,2022-08-08,17,22,2,5,0
9448,25,2024-06-10,37,61,5,1,0
9449,25,2023-11-27,25,40,3,2,2
9450,25,2023-10-02,45,32,3,1,2
9451,25,2023-06-12,13,43,7,4,1
9452,25,2022-11-07,15,54,6,0,0
9453,25,2022-08-01,11,50,6,4,0
9454,25,2024-04-29,25,64,6,1,2
9455,25,2023-03-27,24,56,8,0,2
9456,25,2024-01-08,42,22,5,5,1
9457,25,2023-09-18,20,62,4,4,2
9458,25,2024-02-26,44,55,8,1,0
9459,25,2024-02-12,13,65,0,2,1
9460,25,2022-02-21,43,64,4,1,0
9461,25,2023-11-06,45,53,8,2,1
9462,25,2023-07-31,39,41,8,4,0
9463,25,2023-05-22,41,49,4,0,2
9464,25,2022-12-19,34,20,7,4,0
9465,25,2023-10-09,45,50,6,2,2
9466,25,2024-05-13,33,54,5,2,0
9467,25,2022-11-21,12,59,1,2,2
9468,25,2022-02-14,40,28,1,2,0
9469,25,2022-09-12,16,69,1,4,2
9470,25,2023-06-12,13,56,2,2,2
9471,25,2023-10-02,39,23,1,4,0
9472,25,2024-05-27,32,62,4,1,1
9473,25,2022-05-30,38,22,5,4,2
9474,25,2024-04-29,11,39,2,3,0
9475,25,2023-03-06,13,69,6,3,1
9476,25,2023-06-26,36,23,5,4,1
9477,25,2023-04-03,38,31,4,0,1
9478,25,2022-03-21,26,23,7,3,2
9479,25,2022-08-15,26,49,7,0,0
9480,25,2024-05-20,16,27,2,1,2
9481,25,2024-05-06,28,21,5,1,2
9482,25,2024-04-01,33,49,3,4,0
9483,25,2023-01-30,34,52,5,2,1
9484,25,2023-01-09,45,33,5,0,0
9485,25,2024-01-08,11,27,3,2,1
9486,25,2022-02-28,20,43,8,5,2
9487,25,2022-07-18,20,24,6,4,0
9488,25,2024-04-15,12,30,5,1,0
9489,25,2022-07-25,23,51,8,2,2
9490,25,2022-12-19,10,55,2,0,2
9491,25,2022-10-31,16,60,8,1,1
9492,25,2023-09-04,10,28,7,2,1
9493,25,2023-09-04,38,34,1,2,1
9494,25,2022-12-05,43,45,6,5,2
9495,25,2022-08-29,26,37,1,1,1
9496,25,2024-04-01,43,48,7,5,2
9497,25,2023-05-22,45,68,3,2,2
9498,25,2022-08-08,22,61,0,0,1
9499,25,2024-06-10,16,29,7,2,0
9500,25,2022-06-06,10,60,3,1,0
9501,25,2022-10-10,31,25,0,3,2
9502,25,2023-04-17,36,30,1,0,1
9503,25,2023-01-23,20,34,8,5,2
9504,25,2022-06-27,19,58,3,3,1
9505,25,2023-12-25,24,65,6,0,0
9506,25,2023-09-04,42,48,8,5,1
9507,25,2024-02-05,36,53,0,4,0
9508,25,2022-08-08,33,67,7,5,2
9509,25,2023-11-27,16,62,8,3,2
9510,25,2024-05-06,38,64,0,1,0
9511,25,2024-01-22,17,47,6,1,0
9512,25,2023-04-17,27,21,7,0,1
9513,25,2022-04-11,45,69,2,2,0
9514,25,2022-03-28,12,66,2,3,2
9515,25,2022-05-23,32,43,3,5,0
9516,25,2024-03-11,39,30,3,5,1
9517,25,2024-01-29,20,51,2,1,0
9518,25,2023-02-13,36,47,4,3,0
9519,25,2023-09-25,35,32,3,5,0
9520,25,2022-07-04,11,44,1,4,2
9521,25,2022-10-10,11,65,8,4,1
9522,25,2024-05-06,35,69,3,3,2
9523,25,2022-04-18,26,70,1,1,2
9524,25,2022-02-14,31,64,6,4,2
9525,25,2024-05-13,16,32,2,0,1
9526,25,2022-10-10,24,26,3,5,0
9527,25,2023-11-27,22,41,7,0,0
9528,25,2022-05-16,34,35,2,0,1
9529,25,2024-04-08,17,60,1,2,0
9530,25,2022-05-23,27,39,2,1,2
9531,25,2024-04-29,13,65,8,3,1
9532,25,2022-01-31,34,59,5,2,1
9533,25,2023-09-18,10,62,2,4,2
9534,25,2023-08-21,37,38,3,2,0
9535,25,2024-01-29,41,27,2,5,2
9536,25,2024-01-01,28,38,6,1,0
9537,25,2022-01-10,23,27,2,3,1
9538,25,2023-07-17,42,38,6,3,1
9539,25,2023-01-09,34,54,6,4,2
9540,25,2022-03-07,22,20,7,5,1
9541,25,2024-06-10,30,68,4,3,1
9542,25,2023-04-24,34,39,6,5,1
9543,25,2024-03-25,30,35,8,2,2
9544,25,2023-03-13,28,67,8,1,1
9545,25,2023-05-29,44,57,4,5,1
9546,25,2022-06-20,25,49,6,3,1
9547,25,2023-06-19,11,24,6,0,0
9548,25,2023-10-02,28,56,6,1,2
9549,25,2023-02-27,34,48,3,0,1
9550,25,2024-04-22,31,60,1,5,1
9551,25,2023-06-12,25,53,5,1,2
9552,25,2022-03-21,40,25,8,4,1
9553,25,2022-03-07,32,25,3,4,2
9554,25,2023-12-25,19,41,5,4,0
9555,25,2023-03-27,33,26,0,2,1
9556,25,2024-02-26,22,53,6,4,2
9557,25,2022-04-11,32,31,6,4,1
9558,25,2024-01-01,14,69,7,5,2
9559,25,2024-02-12,11,35,0,3,2
9560,25,2023-10-16,35,31,5,4,0
9561,25,2023-10-09,23,35,6,0,2
9562,25,2023-10-30,15,57,4,2,0
9563,25,2023-11-27,19,66,0,4,2
9564,25,2023-10-16,41,32,4,4,1
9565,25,2023-06-26,24,39,8,1,1
9566,25,2022-10-17,31,69,0,5,1
9567,25,2022-08-01,43,47,3,3,2
9568,25,2022-07-25,37,39,4,0,0
9569,25,2023-04-24,24,39,8,2,1
9570,25,2023-02-27,39,51,3,2,2
9571,25,2023-03-27,44,57,3,3,2
9572,25,2023-06-12,45,31,2,3,2
9573,25,2022-01-10,36,21,4,5,2
9574,25,2024-03-18,37,51,3,2,0
9575,25,2022-05-09,24,58,5,0,1
9576,25,2023-12-18,32,67,3,5,0
9577,25,2022-12-12,24,31,5,1,0
9578,25,2023-01-30,27,40,3,3,1
9579,25,2024-04-08,37,63,0,5,2
9580,25,2024-04-01,10,21,7,4,0
9581,25,2022-01-31,21,48,1,1,1
9582,25,2023-06-05,34,51,2,2,1
9583,25,2023-07-31,42,25,8,2,0
9584,25,2022-12-05,17,65,1,4,0
9585,25,2022-02-07,18,51,4,2,1
9586,25,2022-01-24,22,60,1,3,1
9587,25,2024-01-01,17,33,1,0,2
9588,25,2023-10-23,34,36,5,4,1
9589,25,2022-06-06,17,27,7,2,2
9590,25,2024-01-29,16,27,8,2,2
9591,25,2023-12-11,31,24,2,4,2
9592,25,2022-04-25,14,46,1,1,0
9593,25,2024-06-24,32,56,3,4,0
9594,25,2022-08-22,28,53,7,1,0
9595,25,2024-03-18,19,27,8,2,2
9596,25,2022-12-05,17,57,1,1,0
9597,25,2024-01-01,23,25,3,4,2
9598,25,2022-10-03,21,31,5,3,2
9599,25,2022-04-18,32,58,4,2,1
9600,25,2023-07-03,38,59,0,3,0
9601,25,2023-10-02,39,41,7,5,1
9602,25,2024-03-18,19,44,2,3,1
9603,25,2022-02-21,16,35,3,5,1
9604,25,2024-06-24,23,34,5,5,2
9605,25,2024-04-08,10,38,4,5,2
9606,25,2022-04-04,29,54,6,1,0
9607,25,2024-05-27,24,50,0,4,2
9608,25,2022-06-20,34,37,7,1,2
9609,25,2023-09-04,31,51,7,3,0
9610,25,2024-02-19,12,51,8,4,2
9611,25,2023-05-01,38,60,5,5,2
9612,25,2023-04-24,31,46,8,0,0
9613,20,2024-03-04,33,24,6,5,1
9614,20,2022-09-05,29,42,7,0,1
9615,13,2023-10-23,39,59,4,4,1
9616,12,2022-06-06,13,42,5,1,2
9617,19,2024-04-08,17,21,0,1,2
9618,2,2023-01-30,23,59,7,5,2
9619,2,2024-06-03,27,25,7,2,2
9620,25,2023-11-27,40,67,3,1,0
9621,9,2022-05-23,43,33,5,4,1
9622,5,2023-02-27,17,37,2,4,0
9623,12,2024-01-08,27,56,1,4,0
9624,3,2022-01-24,32,60,2,3,0
9625,4,2022-06-20,35,44,8,0,1
9626,19,2023-10-02,14,32,3,0,1
9627,15,2022-10-31,37,63,8,5,2
9628,25,2022-04-18,28,39,7,2,0
9629,21,2022-03-28,30,29,8,2,1
9630,15,2023-11-13,32,41,2,2,0
9631,4,2022-11-07,34,63,8,4,1
9632,18,2023-01-23,14,38,6,3,2
9633,14,2022-09-26,11,51,1,0,0
9634,12,2024-04-29,36,68,7,3,2
9635,7,2023-09-04,28,53,4,5,2
9636,14,2023-06-19,25,27,6,5,0
9637,22,2023-06-12,27,62,7,4,0
9638,14,2022-10-10,30,24,7,3,1
9639,17,2023-11-27,39,41,1,4,2
9640,5,2023-01-30,34,31,2,1,2
9641,24,2022-03-21,11,51,3,0,2
9642,7,2022-12-05,41,66,7,4,1
9643,9,2022-05-16,20,60,5,3,1
9644,11,2023-10-16,17,36,6,3,2
9645,17,2023-08-21,41,43,0,2,2
9646,13,2022-01-10,16,67,7,2,0
9647,21,2022-03-21,23,22,2,0,1
9648,4,2023-10-02,37,41,8,1,1
9649,8,2022-02-21,15,21,0,5,1
9650,12,2023-07-24,23,32,0,0,0
9651,21,2023-03-27,36,28,5,0,2
9652,22,2023-07-03,20,69,3,2,1
9653,24,2022-06-06,42,66,5,3,1
9654,2,2024-05-27,33,32,3,5,0
9655,21,2023-05-29,16,21,5,0,1
9656,2,2022-01-17,21,49,3,4,0
9657,1,2024-01-22,11,62,7,2,2
9658,24,2024-03-04,43,63,7,3,1
9659,14,2022-11-28,16,42,4,1,1
9660,6,2023-12-25,29,61,4,2,2
9661,12,2022-05-30,23,63,5,5,1
9662,24,2022-05-23,32,60,7,3,2
9663,8,2022-06-06,28,29,8,5,1
9664,1,2023-09-18,29,40,4,0,1
9665,2,2022-12-19,17,22,7,1,2
9666,4,2022-04-18,45,54,4,2,0
9667,19,2022-08-29,19,57,8,4,2
9668,7,2023-10-09,20,63,1,2,1
9669,23,2022-11-14,26,31,1,0,0
9670,5,2023-06-05,34,24,8,4,1
9671,13,2022-03-28,27,37,2,1,1
9672,2,2023-05-22,20,53,8,3,0
9673,12,2024-03-11,25,36,6,2,1
9674,15,2023-07-31,18,28,1,1,1
9675,4,2022-09-05,18,35,0,0,0
9676,4,2022-08-29,38,20,6,5,1
9677,12,2023-03-13,19,57,1,1,0
9678,5,2023-06-26,14,32,6,0,0
9679,25,2022-09-26,16,39,6,0,0
9680,6,2022-01-03,31,30,1,5,0
9681,14,2023-01-09,44,55,7,1,2
9682,6,2022-07-18,39,37,8,3,0
9683,7,2022-07-18,33,64,1,3,2
9684,3,2023-06-12,19,21,0,2,0
9685,1,2022-06-06,24,26,0,3,1
9686,23,2024-05-13,10,62,4,3,1
9687,17,2023-07-24,36,20,0,2,2
9688,7,2022-02-14,42,48,8,3,0
9689,2,2023-02-20,12,61,6,0,2
9690,12,2023-07-17,42,48,4,4,2
9691,25,2022-07-04,42,57,3,0,1
9692,4,2023-04-10,15,24,8,5,2
9693,12,2022-10-10,12,69,6,2,1
9694,12,2024-05-27,10,67,0,3,2
9695,5,2023-11-20,12,61,5,5,0
9696,24,2022-01-03,15,59,1,1,0
9697,7,2024-04-22,42,64,2,2,0
9698,21,2022-09-26,41,50,6,0,0
9699,18,2022-11-28,21,61,0,4,0
9700,24,2024-02-19,36,38,1,4,0
9701,17,2022-03-28,37,57,2,0,1
9702,16,2022-09-19,36,53,1,2,2
9703,1,2022-12-19,31,56,6,5,2
9704,22,2022-09-05,26,61,4,4,1
9705,23,2024-02-12,32,65,8,2,0
9706,1,2023-10-09,34,29,7,4,2
9707,22,2022-11-14,41,34,5,1,1
9708,6,2023-11-20,27,50,2,0,1
9709,20,2022-02-07,12,27,4,1,2
9710,13,2022-03-14,26,29,3,2,2
9711,3,2023-07-17,39,52,7,1,0
9712,4,2023-05-08,42,50,7,2,0
9713,17,2023-12-11,30,54,1,1,2
9714,17,2022-12-05,45,25,4,3,2
9715,20,2023-01-23,37,65,4,5,0
9716,11,2024-06-17,36,27,8,0,1
9717,6,2023-12-18,25,44,1,1,2
9718,5,2024-03-18,13,26,8,4,0
9719,9,2023-08-07,41,58,8,5,0
9720,12,2023-09-18,19,48,1,4,0
9721,5,2024-02-26,42,41,6,2,0
9722,18,2022-02-07,16,69,3,3,1
9723,5,2024-06-17,44,54,5,2,2
9724,23,2024-06-17,37,35,0,1,2
9725,5,2023-11-13,33,46,4,0,2
9726,15,2023-04-03,42,37,5,4,1
9727,11,2023-07-03,43,57,5,3,2
9728,16,2023-07-10,33,41,3,4,0
9729,4,2022-12-12,20,22,7,3,2
9730,5,2022-04-04,23,70,5,1,1
9731,3,2023-11-06,32,66,0,5,2
9732,15,2023-04-17,40,38,2,1,2
9733,9,2024-06-17,35,44,4,3,0
9734,15,2023-05-08,28,32,8,3,0
9735,7,2023-02-20,39,24,4,0,0
9736,22,2023-07-31,24,45,4,5,1
9737,6,2023-09-04,32,60,0,1,1
9738,11,2023-01-23,32,47,5,2,1
9739,11,2023-05-08,23,33,4,2,0
9740,7,2023-10-02,27,59,3,2,2
9741,3,2023-12-25,24,67,5,2,2
9742,10,2023-10-30,15,54,3,5,1
9743,9,2023-04-03,10,30,6,1,1
9744,9,2024-03-18,12,32,8,3,1
9745,21,2024-01-15,28,59,4,3,2
9746,10,2022-03-21,45,61,8,1,0
9747,15,2022-09-26,41,37,0,5,1
9748,2,2022-03-28,12,45,6,3,0
9749,24,2024-04-01,35,58,1,0,0
9750,12,2023-12-11,36,23,3,1,2
9751,21,2023-07-10,25,56,4,3,2
9752,12,2024-05-06,33,67,8,0,2
9753,20,2022-07-18,26,29,7,2,1
9754,18,2022-03-21,40,41,3,3,1
9755,21,2024-06-10,26,45,1,1,1
9756,8,2023-10-16,26,30,5,1,0
9757,13,2023-05-15,26,54,3,0,0
9758,16,2023-05-08,21,49,5,5,0
9759,10,2023-06-12,34,63,4,4,2
9760,3,2022-01-24,28,41,0,0,2
9761,8,2023-05-22,15,42,0,3,0
9762,3,2022-02-14,13,61,5,1,2
9763,19,2023-01-23,33,53,7,4,1
9764,9,2023-07-24,19,52,8,3,0
9765,4,2022-08-22,34,68,5,2,1
9766,7,2022-08-15,21,61,2,0,0
9767,1,2022-01-24,10,50,8,3,0
9768,5,2023-10-23,40,34,6,2,1
9769,23,2024-06-03,40,46,3,0,0
9770,11,2022-07-18,26,50,3,4,0
9771,22,2022-03-14,44,62,1,5,1
9772,11,2023-12-18,24,45,6,3,2
9773,3,2022-04-18,17,27,2,2,1
9774,25,2024-05-06,15,44,1,1,0
9775,23,2022-01-24,23,47,3,2,1
9776,2,2024-01-29,34,62,4,0,2
9777,13,2022-03-21,35,22,3,1,2
9778,18,2024-04-22,37,20,0,2,0
9779,10,2022-11-28,27,30,3,1,2
9780,19,2022-12-26,31,68,3,2,0
9781,19,2022-04-25,28,20,8,5,1
9782,9,2023-03-27,24,58,5,2,1
9783,22,2023-09-11,25,30,2,5,2
9784,11,2023-09-25,41,53,4,0,1
9785,4,2023-04-03,15,30,0,4,2
9786,15,2024-01-01,28,54,4,5,1
9787,24,2022-05-02,31,25,2,1,1
9788,5,2022-06-27,43,53,1,0,0
9789,19,2022-02-14,13,41,8,0,0
9790,11,2024-03-04,19,64,7,2,1
9791,13,2023-11-06,42,43,7,1,2
9792,16,2023-06-12,27,24,8,0,2
9793,17,2022-07-04,37,51,6,4,1
9794,16,2022-07-04,23,51,1,0,2
9795,3,2022-09-05,32,46,6,4,2
9796,14,2023-11-06,34,43,7,2,1
9797,25,2022-12-26,37,56,7,3,0
9798,2,2022-09-19,28,68,1,3,0
9799,15,2022-06-20,27,26,0,1,1
9800,18,2023-01-16,20,21,8,3,0
9801,1,2024-01-22,38,20,4,2,2
9802,24,2022-07-11,24,29,4,1,2
9803,8,2024-04-01,24,36,6,1,2
9804,11,2024-05-13,19,66,1,5,2
9805,23,2023-05-22,12,66,7,1,0
9806,23,2023-04-03,14,67,7,3,1
9807,13,2024-05-13,36,20,0,0,0
9808,11,2022-07-11,41,49,3,3,0
9809,25,2024-03-18,33,27,2,2,0
9810,4,2023-11-13,12,48,6,3,2
9811,19,2022-03-14,12,48,3,2,0
9812,5,2022-06-27,20,69,1,3,2
9813,1,2024-01-01,22,28,6,4,0
9814,22,2022-04-18,16,64,7,0,1
9815,19,2022-03-28,27,22,3,1,0
9816,12,2023-12-04,20,63,1,2,0
9817,2,2023-12-11,34,67,8,2,0
9818,11,2023-08-07,33,68,2,2,2
9819,9,2023-09-18,34,32,5,4,2
9820,11,2023-02-20,19,45,5,4,0
9821,8,2024-01-29,33,31,2,2,2
9822,5,2023-11-27,10,65,4,3,1
9823,14,2022-10-10,26,27,0,5,2
9824,21,2023-01-30,23,24,0,1,0
9825,13,2022-08-01,27,58,2,3,0
9826,12,2023-01-30,32,68,4,0,0
9827,17,2023-04-24,33,43,6,1,1
9828,2,2023-04-03,18,41,7,4,0
9829,9,2024-03-11,37,33,0,2,2
9830,9,2022-10-03,26,68,1,2,1
9831,18,2024-05-13,43,70,4,3,2
9832,23,2023-06-26,24,52,7,2,1
9833,5,2023-09-18,19,63,7,2,0
9834,1,2023-11-27,44,37,0,2,0
9835,2,2022-03-21,27,67,3,5,2
9836,16,2023-03-27,38,68,5,4,2
9837,21,2023-11-20,17,23,1,2,0
9838,6,2022-04-25,26,47,1,4,0
9839,2,2023-09-18,39,32,4,3,0
9840,17,2024-05-20,20,22,3,2,2
9841,9,2024-01-22,23,37,4,3,2
9842,18,2024-01-29,36,21,7,1,0
9843,20,2023-12-18,29,35,0,3,1
9844,17,2024-06-17,17,50,8,5,2
9845,23,2022-05-16,28,51,3,3,0
